,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
285,0,11,0.0,1,3,1,0.0,41.0,41,42,1.0,0.0,22,False,False,False,False,0,0
286,0,0,1.0,0,3,1,0.0,11.0,11,147,1.0,8.75,2,False,False,False,False,0,0
287,0,5,1.0,1,3,1,12.0,63.0,63,64,1.0,6.01,5,False,False,False,False,0,0
289,1,0,0.0,1,1,0,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
290,0,8,0.0,1,3,1,0.0,29.0,30,30,2.0,5.0,127,False,False,False,False,0,0
291,0,6,1.0,0,3,1,45.0,0.0,0,45,1.0,20.0,26,False,False,False,False,1,0
292,0,0,0.0,1,3,0,19.0,36.0,54,54,4.0,17.5,26,False,False,False,False,0,0
294,0,11,1.0,1,3,1,8.0,37.0,37,37,2.0,51.465,34,False,False,False,False,0,0
295,0,6,0.0,1,1,1,7.0,15.0,15,15,2.0,212.19,8,False,False,False,False,0,0
296,1,5,0.0,1,1,1,0.0,10.0,10,31,1.0,140.0,0,False,False,False,False,0,1
297,0,8,0.0,1,3,1,0.0,52.0,52,52,1.0,75.0,12,False,False,False,False,0,0
298,0,5,0.0,1,4,1,0.0,15.0,15,15,2.0,7.5,3,False,False,False,False,0,0
299,0,6,1.0,0,3,1,0.0,3.0,3,143,4.0,124.5,6,False,False,False,False,0,0
300,0,8,1.0,1,4,1,91.0,105.0,105,106,2.0,1295.0,38,False,False,False,False,0,0
301,0,5,0.0,1,4,1,15.0,27.0,27,27,2.0,37.5,108,False,False,False,False,0,0
302,0,0,0.0,0,4,1,39.0,4.0,4,5,1.0,332.8,1,False,False,False,False,0,0
303,0,5,0.0,1,1,1,15.0,254.0,254,256,5.0,79.33,542,False,False,False,False,0,0
304,0,0,1.0,0,1,1,0.0,94.0,94,94,1.0,26.52,8,False,False,False,False,1,0
305,0,6,1.0,1,1,1,23.0,67.0,80,80,7.0,55.0,110,False,False,False,False,0,0
306,0,12,0.0,1,3,1,9.0,92.0,92,95,2.0,11.0,31,False,False,False,False,0,0
307,1,0,0.0,0,3,1,0.0,6.0,6,6,1.0,10.0,0,False,False,False,False,0,1
308,0,0,1.0,1,1,1,16.0,64.0,64,64,3.0,8.51,146,False,False,False,False,0,0
309,0,8,1.0,1,1,1,0.0,114.0,124,124,8.0,95.0,127,False,False,False,False,0,0
310,0,8,0.0,1,3,1,0.0,86.0,86,86,3.0,15.0,14,False,False,False,False,0,0
311,0,5,1.0,1,4,1,21.0,34.0,34,34,1.0,8.46,29,False,False,False,False,0,0
312,0,5,1.0,1,3,1,7.0,134.0,135,137,8.0,1484.2,47,False,False,False,False,0,0
313,0,8,0.0,1,3,1,21.0,75.0,75,76,1.0,37.15,16,False,False,False,False,0,0
314,0,11,0.0,1,1,1,0.0,71.0,71,71,1.0,10.0,297,False,False,False,False,0,0
315,0,0,0.0,1,4,1,0.0,31.0,31,31,1.0,18.02,16,False,False,False,False,1,0
316,0,5,0.0,1,1,1,15.0,44.0,44,44,1.0,55.0,9,False,False,False,False,0,0
317,0,0,0.0,1,1,1,0.0,0.0,1,1,2.0,65.0,0,False,False,False,False,0,0
318,1,6,0.0,1,1,1,0.0,13.0,13,13,1.0,80.0,4,False,False,False,False,0,0
319,0,0,0.0,1,1,1,0.0,125.0,125,125,1.0,20.0,5,False,False,False,False,0,0
320,0,0,0.0,0,1,1,0.0,126.0,126,126,1.0,20.0,4,False,False,False,False,0,0
321,0,8,1.0,1,3,1,7.0,38.0,38,38,4.0,290.41,2,False,False,False,False,0,0
322,0,11,0.0,1,3,1,24.0,37.0,37,37,3.0,7.9,423,False,False,False,False,0,0
323,1,5,0.0,1,1,1,0.0,2.0,2,2,2.0,52.5,0,False,False,False,False,0,0
324,0,0,0.0,1,4,1,0.0,20.0,20,20,3.0,121.86,34,False,False,False,False,0,0
325,0,5,1.0,1,3,1,0.0,51.0,51,51,4.0,64.0,105,False,False,False,False,0,0
326,0,5,1.0,1,3,1,0.0,27.0,27,28,2.0,26.765,11,False,False,False,False,0,0
327,0,8,0.0,1,3,1,0.0,40.0,45,45,1.0,40.0,6,False,False,False,False,0,0
328,0,12,0.0,1,3,1,9.0,72.0,72,74,5.0,0.0,29,False,False,False,False,0,0
329,0,0,1.0,1,3,1,52.0,84.0,87,87,3.0,45.0,14,False,False,False,False,0,0
330,1,0,0.0,1,1,0,0.0,40.0,40,40,1.0,0.0,0,False,False,False,False,0,1
331,0,5,1.0,1,3,1,51.0,16.0,16,16,1.0,17.91,4,False,False,False,False,1,0
332,0,6,1.0,1,3,1,15.0,20.0,20,20,1.0,12.0,40,False,False,False,False,0,0
333,0,6,1.0,1,3,1,15.0,43.0,43,43,1.0,10.0,6,False,False,False,False,0,0
334,0,6,1.0,1,3,1,15.0,36.0,36,36,1.0,10.0,36,False,False,False,False,0,0
335,0,0,1.0,1,4,1,0.0,17.0,21,21,2.0,20.0,12,False,False,False,False,1,0
336,0,8,1.0,1,4,1,12.0,13.0,13,13,1.0,36.81,16,False,False,False,False,1,0
338,0,5,1.0,1,3,1,12.0,58.0,58,58,6.0,22.5,737,False,False,False,False,0,0
339,0,11,1.0,1,1,1,0.0,33.0,33,33,3.0,16.17,51,False,False,False,False,0,0
341,0,0,3.0,1,1,1,0.0,54.0,66,66,7.0,93.51,3,False,False,False,False,0,0
342,0,0,1.0,1,3,1,0.0,95.0,97,97,2.0,74.61,73,False,False,False,False,0,0
343,0,5,0.0,1,3,1,0.0,15.0,16,16,1.0,36.61,66,False,False,False,False,0,0
344,0,0,0.0,1,1,1,17.0,102.0,102,113,1.0,659.35,2,False,False,False,False,0,0
345,0,11,1.0,1,1,1,0.0,48.0,60,60,2.0,117.005,102,False,False,False,False,0,0
346,0,0,0.0,1,4,1,8.0,47.0,57,57,1.0,13.18,3,False,False,False,False,0,0
347,0,11,0.0,0,1,1,22.0,179.0,182,188,3.0,2000.0,6,False,False,False,False,1,0
348,0,8,0.0,1,3,1,13.0,46.0,46,47,2.0,42.45,2,False,False,False,False,0,0
349,0,0,1.0,1,3,1,33.0,67.0,67,68,6.0,20.27,149,False,False,False,False,0,0
350,0,8,0.0,1,3,0,12.0,45.0,45,45,2.0,35.0,43,False,False,False,False,0,0
351,0,6,1.0,1,1,1,0.0,13.0,13,14,2.0,37.5,70,False,False,False,False,0,0
352,0,0,1.0,1,1,1,0.0,29.0,32,32,2.0,38.225,17,False,False,False,False,0,0
353,0,0,3.0,1,1,1,14.0,224.0,299,299,2.0,23.105,2,False,False,False,False,1,0
354,0,11,1.0,1,4,1,0.0,363.0,363,366,27.0,140.76,172,False,False,False,False,0,0
355,0,0,0.0,1,1,1,0.0,33.0,33,33,1.0,75.0,31,False,False,False,False,0,0
356,0,5,1.0,1,4,1,32.0,38.0,38,39,1.0,10.0,128,False,False,False,False,0,0
357,0,11,0.0,1,1,1,11.0,83.0,83,84,1.0,10.0,2,False,False,False,False,0,0
358,0,8,1.0,1,3,1,9.0,31.0,31,31,2.0,120.535,18,False,False,False,False,0,0
359,0,0,1.0,1,3,1,16.0,122.0,122,122,5.0,90.0,16,False,False,False,False,0,0
360,0,4,0.0,1,3,1,0.0,22.0,22,22,1.0,20.0,57,False,False,False,False,0,0
362,0,0,0.0,0,4,1,0.0,33.0,38,38,1.0,10.0,26,False,False,False,False,0,0
363,0,0,0.0,1,3,1,0.0,72.0,72,72,2.0,25.355,26,False,False,False,False,0,0
364,1,11,0.0,0,1,1,0.0,1.0,1,2,1.0,0.0,0,False,False,False,False,0,0
365,0,9,0.0,1,3,1,0.0,179.0,179,179,3.0,100.0,5,False,False,False,False,0,0
366,0,8,0.0,1,1,1,0.0,95.0,95,95,1.0,75.0,3,False,False,False,False,0,0
367,1,0,0.0,1,1,1,0.0,3.0,3,4,1.0,0.0,0,False,False,False,False,0,0
368,0,5,0.0,1,3,1,0.0,30.0,30,31,1.0,5.0,1,False,False,False,False,0,0
369,0,10,1.0,1,1,1,0.0,100.0,100,102,4.0,58.385,81,False,False,False,False,1,0
370,0,8,0.0,1,4,1,0.0,29.0,29,30,2.0,27.5,14,False,False,False,False,0,0
371,0,12,1.0,1,4,1,14.0,55.0,60,61,1.0,6.4,13,False,False,False,False,0,0
372,0,6,0.0,1,4,1,51.0,3.0,3,3,1.0,5.0,1,False,False,False,False,1,0
373,0,0,0.0,1,4,1,12.0,14.0,14,14,1.0,3.73,49,False,False,False,False,1,0
375,0,8,1.0,1,3,1,14.0,23.0,23,23,2.0,17.81,22,False,False,False,False,0,0
376,0,0,0.0,1,4,1,9.0,18.0,18,18,1.0,24.52,2,False,False,False,False,1,0
377,0,5,0.0,1,4,1,22.0,73.0,73,73,2.0,1.5,53,False,False,False,False,0,0
378,0,8,0.0,1,3,1,10.0,60.0,60,60,6.0,45.0,85,False,False,False,False,0,0
379,0,0,0.0,1,1,1,0.0,14.0,14,14,1.0,20.0,10,False,False,False,False,0,0
380,0,6,0.0,1,3,1,32.0,10.0,10,10,1.0,9.95,12,False,False,False,False,1,0
381,0,0,0.0,0,1,1,0.0,14.0,14,14,1.0,0.0,1,False,False,False,False,0,0
382,0,8,0.0,0,5,1,0.0,13.0,13,13,2.0,55.0,28,False,False,False,False,0,0
384,0,8,0.0,1,3,1,13.0,32.0,32,32,2.0,38.96,10,False,False,False,False,0,0
385,0,11,0.0,1,3,1,20.0,57.0,59,59,1.0,25.0,58,False,False,False,False,1,0
386,1,5,0.0,1,1,0,0.0,16.0,16,16,3.0,80.0,0,False,False,False,False,0,0
387,0,11,1.0,1,3,1,0.0,33.0,33,33,1.0,8.8,67,False,False,False,False,0,0
388,0,11,0.0,1,4,1,0.0,21.0,21,23,2.0,34.445,5,False,False,False,False,0,0
389,0,0,0.0,1,3,1,6.0,13.0,13,13,2.0,15.0,48,False,False,False,False,0,0
390,0,0,1.0,1,3,1,27.0,38.0,38,38,1.0,8.41,23,False,False,False,False,0,0
391,0,0,1.0,1,4,1,0.0,20.0,20,20,1.0,5.0,10,False,False,False,False,0,0
392,0,4,0.0,1,4,1,11.0,80.0,80,80,2.0,62.5,320,False,False,False,False,0,0
393,0,5,1.0,1,3,1,12.0,7.0,7,7,2.0,27.5,600,False,False,False,False,0,0
394,0,0,0.0,1,4,1,0.0,54.0,55,57,2.0,50.0,266,False,False,False,False,1,0
395,0,8,1.0,1,3,1,19.0,45.0,45,45,1.0,69.0,3,False,False,False,False,0,0
396,0,0,1.0,1,3,1,0.0,8.0,8,10,37.0,250.0,20,False,False,False,False,0,0
397,0,6,0.0,1,1,1,39.0,58.0,71,71,9.0,10.0,6,False,False,False,False,0,0
398,0,8,0.0,1,4,0,21.0,51.0,51,52,1.0,63.27,7,False,False,False,False,0,0
399,0,4,0.0,1,4,1,12.0,4.0,5,5,1.0,32.0,1,False,False,False,False,0,0
400,0,11,0.0,1,4,1,0.0,21.0,21,22,1.0,25.0,11,False,False,False,False,0,0
401,0,8,0.0,1,3,1,37.0,19.0,20,20,1.0,22.76,7,False,False,False,False,0,0
402,0,0,0.0,1,3,1,0.0,22.0,22,22,3.0,17.91,40,False,False,False,False,0,0
403,0,12,0.0,1,1,0,0.0,25.0,25,25,1.0,18.0,3,False,False,False,False,0,0
404,0,4,1.0,1,1,1,6.0,39.0,39,39,2.0,20.0,7,False,False,False,False,0,0
405,0,5,1.0,1,1,1,0.0,30.0,31,31,1.0,3.73,54,False,False,False,False,0,0
406,0,11,1.0,0,1,1,0.0,37.0,41,63,1.0,140.01,2,False,False,False,False,0,0
407,0,5,1.0,1,3,1,34.0,28.0,28,28,2.0,13.26,17,False,False,False,False,0,0
408,0,0,0.0,1,3,1,18.0,60.0,70,72,2.0,116.51,58,False,False,False,False,0,0
409,0,8,1.0,0,1,1,17.0,88.0,88,88,2.0,78.385,1,False,False,False,False,1,0
410,0,0,0.0,1,3,1,15.0,39.0,39,39,2.0,13.5,95,False,False,False,False,0,0
411,0,6,0.0,1,3,1,0.0,62.0,64,64,3.0,25.0,7,False,False,False,False,0,0
412,0,8,0.0,1,4,1,0.0,58.0,59,59,5.0,47.0,18,False,False,False,False,0,0
413,0,13,0.0,1,3,1,17.0,67.0,67,67,2.0,27.5,21,False,False,False,False,1,0
414,0,10,0.0,1,3,0,23.0,15.0,26,26,1.0,5.0,2,False,False,False,False,0,0
415,0,8,1.0,1,3,1,10.0,64.0,64,65,3.0,35.0,4,False,False,False,False,0,0
416,0,5,0.0,1,3,1,0.0,16.0,16,17,4.0,22.5,138,False,False,False,False,0,0
418,0,0,0.0,1,4,1,0.0,24.0,24,24,1.0,20.0,18,False,False,False,False,0,0
419,0,8,0.0,1,3,0,11.0,18.0,18,19,1.0,51.8,2,False,False,False,False,0,0
420,0,8,1.0,1,4,1,16.0,11.0,11,11,1.0,79.33,2,False,False,False,False,0,0
421,0,0,3.0,1,3,1,19.0,31.0,31,31,1.0,50.98,26,False,False,False,False,0,0
422,0,11,1.0,1,3,1,19.0,67.0,67,68,4.0,35.86,297,False,False,False,False,0,0
424,0,12,1.0,0,3,1,29.0,45.0,79,80,2.0,9.165,9,False,False,False,False,0,0
425,0,0,0.0,1,4,0,0.0,49.0,50,51,1.0,20.0,52,False,False,False,False,0,0
426,0,8,0.0,1,4,1,0.0,16.0,16,16,1.0,15.0,7,False,False,False,False,0,0
427,0,6,0.0,1,1,1,39.0,10.0,10,10,10.0,11.175,18,False,False,False,False,0,0
428,0,0,0.0,0,1,1,12.0,64.0,70,70,2.0,105.0,32,False,False,False,False,0,0
429,0,11,1.0,1,3,1,0.0,11.0,11,11,1.0,17.91,8,False,False,False,False,1,0
430,0,0,1.0,1,3,1,0.0,98.0,114,114,1.0,144.71,18,False,False,False,False,0,0
431,0,0,0.0,1,3,1,0.0,25.0,25,25,1.0,15.0,1,False,False,False,False,0,0
432,0,8,1.0,1,3,1,0.0,48.0,48,51,2.0,5.0,75,False,False,False,False,0,0
434,0,0,0.0,1,3,1,15.0,50.0,50,50,2.0,13.5,3,False,False,False,False,0,0
435,0,6,3.0,1,1,0,0.0,12.0,14,15,2.0,27.5,31,False,False,False,False,0,0
436,0,5,1.0,0,1,1,14.0,1.0,46,48,3.0,6.0,27,False,False,False,False,0,0
437,0,0,0.0,0,4,1,9.0,1.0,1,1,1.0,70.0,1,False,False,False,False,0,0
438,0,5,0.0,1,1,1,0.0,102.0,102,102,1.0,10.0,15,False,False,False,False,0,0
439,0,8,0.0,1,4,1,0.0,58.0,58,58,1.0,20.0,4,False,False,False,False,0,0
440,1,5,0.0,1,4,0,0.0,3.0,3,4,3.0,50.0,0,False,False,False,False,0,1
441,0,5,1.0,1,3,1,10.0,61.0,61,61,1.0,15.0,3,False,False,False,False,0,0
442,0,8,0.0,0,3,1,0.0,22.0,22,22,2.0,17.5,50,False,False,False,False,0,0
443,0,8,0.0,1,1,1,19.0,22.0,22,22,1.0,30.0,1,False,False,False,False,0,0
444,0,6,3.0,0,3,0,0.0,16.0,16,16,3.0,10.0,12,False,False,False,False,0,0
445,0,8,0.0,1,1,1,0.0,40.0,40,40,1.0,41.53,1,False,False,False,False,1,0
446,0,0,0.0,1,1,1,0.0,17.0,22,22,1.0,12.0,2,False,False,False,False,1,0
447,0,6,3.0,0,3,0,0.0,51.0,51,51,3.0,10.0,9,False,False,False,False,0,0
448,1,0,0.0,0,1,1,0.0,1.0,1,0,3.0,20.0,0,False,False,False,False,0,0
449,0,0,1.0,0,1,1,0.0,31.0,31,32,4.0,37.5,8,False,False,False,False,0,0
450,0,0,1.0,1,3,1,0.0,61.0,61,61,5.0,10.35,70,False,False,False,False,1,0
451,1,6,0.0,1,1,1,0.0,45.0,45,46,1.0,297.0,0,False,False,False,False,0,1
452,0,6,0.0,1,1,0,0.0,9.0,9,12,1.0,350.0,0,False,False,False,False,0,0
453,0,8,0.0,1,3,0,0.0,38.0,38,39,2.0,43.895,32,False,False,False,False,0,0
454,0,8,0.0,1,3,0,12.0,50.0,50,50,2.0,17.5,10,False,False,False,False,0,0
455,0,5,1.0,1,3,1,0.0,24.0,24,24,1.0,92.56,118,False,False,False,False,0,0
456,0,0,0.0,1,1,1,21.0,43.0,43,44,6.0,75.0,3,False,False,False,False,0,0
457,1,0,0.0,1,3,0,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
458,0,0,0.0,0,1,1,9.0,4.0,4,5,4.0,25.0,7,False,False,False,False,0,0
459,0,11,1.0,1,4,0,14.0,17.0,17,17,2.0,13.45,55,False,False,False,False,0,0
460,0,0,1.0,1,3,1,0.0,62.0,62,62,1.0,35.0,13,False,False,False,False,1,0
461,0,11,0.0,1,3,1,22.0,4.0,4,9,2.0,8.25,14,False,False,False,False,0,0
462,0,8,0.0,1,1,1,0.0,35.0,39,39,1.0,211.63,1,False,False,False,False,0,0
463,1,6,0.0,1,1,1,0.0,2.0,2,3,2.0,92.5,0,False,False,False,False,0,0
464,0,5,1.0,1,3,1,9.0,39.0,39,39,1.0,14.99,6,False,False,False,False,0,0
465,0,0,0.0,1,4,1,66.0,9.0,9,9,1.0,23.0,61,False,False,False,False,0,0
466,0,6,1.0,1,4,1,14.0,38.0,38,38,2.0,345.0,49,False,False,False,False,1,0
467,0,11,1.0,1,3,1,12.0,71.0,77,78,3.0,65.16,407,False,False,False,False,0,0
468,0,11,3.0,1,4,1,15.0,67.0,67,68,5.0,94.01,341,False,False,False,False,1,0
469,0,11,0.0,1,3,0,0.0,61.0,61,61,1.0,15.0,2,False,False,False,False,0,0
470,0,0,1.0,1,1,1,0.0,11.0,11,12,3.0,500.0,16,False,False,False,False,0,0
471,0,0,0.0,1,3,1,0.0,5.0,5,6,1.0,50.04,2,False,False,False,False,0,0
473,0,0,0.0,1,4,1,26.0,0.0,0,5,1.0,112.41,2,False,False,False,False,0,0
474,0,5,0.0,0,3,1,27.0,6.0,6,6,1.0,8.46,1,False,False,False,False,0,0
476,0,11,1.0,1,4,1,78.0,10.0,10,10,3.0,28.81,24,False,False,False,False,0,0
477,0,5,0.0,1,1,0,20.0,26.0,26,26,1.0,5.0,10,False,False,False,False,0,0
478,0,0,0.0,1,4,1,0.0,26.0,26,26,3.0,17.91,113,False,False,False,False,0,0
479,0,6,0.0,1,3,1,18.0,43.0,43,43,1.0,489.0,6,False,False,False,False,0,0
480,0,5,0.0,1,1,0,0.0,18.0,18,18,1.0,8.46,2,False,False,False,False,1,0
481,0,11,0.0,1,1,1,0.0,40.0,40,40,2.0,5.0,2,False,False,False,False,0,0
482,0,0,0.0,1,1,1,0.0,31.0,31,31,1.0,22.75,1,False,False,False,False,0,0
483,0,12,0.0,1,1,1,0.0,35.0,35,35,1.0,5.93,7,False,False,False,False,0,0
484,0,0,0.0,1,1,0,0.0,2.0,2,2,2.0,37.5,1,False,False,False,False,0,0
486,0,0,0.0,1,3,1,10.0,20.0,25,25,1.0,45.0,23,False,False,False,False,0,0
487,1,6,0.0,1,1,0,0.0,6.0,6,6,1.0,5.0,0,False,False,False,False,0,1
488,0,8,0.0,1,3,1,21.0,22.0,22,22,1.0,20.0,9,False,False,False,False,0,0
489,0,6,1.0,1,3,1,7.0,46.0,46,46,1.0,10.5,29,False,False,False,False,0,0
490,0,6,0.0,1,3,1,0.0,35.0,35,35,1.0,28.0,5,False,False,False,False,1,0
491,0,6,0.0,1,3,0,0.0,27.0,27,27,1.0,100.0,15,False,False,False,False,0,0
492,0,5,0.0,1,1,1,0.0,26.0,26,27,1.0,126.25,1,False,False,False,False,0,0
493,0,0,1.0,1,4,1,0.0,23.0,23,23,1.0,115.24,12,False,False,False,False,0,0
494,1,0,0.0,1,1,0,0.0,1.0,1,1,1.0,10.0,0,False,False,False,False,0,0
495,0,8,0.0,1,1,1,13.0,6.0,6,6,1.0,5.0,1,False,False,False,False,0,0
496,0,8,0.0,1,1,1,20.0,3.0,3,3,4.0,0.0,57,False,False,False,False,0,0
497,0,8,1.0,1,3,1,12.0,449.0,449,449,2.0,50.985,13,False,False,False,False,0,0
498,0,11,1.0,1,4,1,0.0,342.0,342,345,2.0,86.33,220,False,False,False,False,0,0
499,1,0,0.0,1,1,0,0.0,1.0,1,1,1.0,60.0,0,False,False,False,False,0,0
500,1,0,999.0,1,3,1,0.0,999.0,16,16,1.0,5.0,19,True,False,False,False,0,1
501,1,0,999.0,1,3,1,0.0,999.0,17,17,1.0,5.0,4,True,False,False,False,0,1
502,0,8,1.0,0,4,1,0.0,12.0,12,12,1.0,39.0,2,False,False,False,False,1,0
504,0,0,0.0,1,4,1,0.0,16.0,17,17,2.0,6.59,43,False,False,False,False,1,0
505,0,4,0.0,0,3,1,0.0,8.0,10,10,2.0,22.5,4,False,False,False,False,0,0
506,0,6,0.0,1,1,1,0.0,26.0,26,27,3.0,5.93,28,False,False,False,False,1,0
507,0,5,0.0,0,4,1,0.0,55.0,55,55,2.0,6.1,3,False,False,False,False,0,0
508,0,11,1.0,1,3,1,0.0,108.0,141,142,17.0,15.0,519,False,False,False,False,1,0
510,0,11,0.0,1,1,0,0.0,37.0,37,37,1.0,25.0,10,False,False,False,False,0,0
511,0,5,0.0,1,3,1,0.0,52.0,52,52,2.0,20.0,71,False,False,False,False,0,0
512,0,5,0.0,1,3,1,8.0,4.0,4,4,1.0,20.0,2,False,False,False,False,1,0
513,0,0,0.0,1,3,0,0.0,40.0,40,40,3.0,10.35,14,False,False,False,False,1,0
514,0,11,0.0,1,3,0,0.0,123.0,123,123,4.0,37.5,3,False,False,False,False,0,0
515,0,0,0.0,1,3,0,0.0,17.0,17,27,1.0,8.41,23,False,False,False,False,1,0
516,0,6,0.0,1,3,1,13.0,29.0,29,29,1.0,10.0,150,False,False,False,False,1,0
518,0,11,1.0,1,3,1,0.0,47.0,82,82,7.0,9.0,224,False,False,False,False,0,0
519,0,11,1.0,1,3,0,0.0,90.0,95,97,10.0,601.27,130,False,False,False,False,0,0
520,0,0,1.0,1,4,1,0.0,43.0,43,43,4.0,3.26,52,False,False,False,False,1,0
521,0,11,0.0,1,4,1,0.0,109.0,109,109,1.0,36.81,14,False,False,False,False,0,0
522,0,11,1.0,1,1,1,0.0,28.0,28,28,3.0,550.0,31,False,False,False,False,0,0
523,0,8,1.0,1,3,1,62.0,23.0,23,23,2.0,24.055,28,False,False,False,False,0,0
524,0,8,1.0,0,3,1,0.0,54.0,59,68,3.0,268.34,19,False,False,False,False,0,0
525,0,8,1.0,1,3,1,0.0,40.0,54,54,1.0,13.19,29,False,False,False,False,1,0
526,0,11,1.0,1,1,1,0.0,150.0,167,170,4.0,2604.2,92,False,False,False,False,1,0
527,0,8,1.0,1,4,1,0.0,112.0,113,136,25.0,90.0,107,False,False,False,False,1,0
528,0,8,1.0,1,3,1,0.0,76.0,81,81,2.0,41.535,99,False,False,False,False,0,0
529,0,8,1.0,1,4,1,0.0,6.0,6,6,2.0,11.38,22,False,False,False,False,1,0
530,0,6,0.0,1,3,1,0.0,28.0,28,28,3.0,17.91,26,False,False,False,False,1,0
531,0,4,0.0,1,1,1,10.0,72.0,72,72,2.0,29.885,283,False,False,False,False,1,0
532,0,4,1.0,1,4,1,0.0,129.0,129,129,5.0,35.0,675,False,False,False,False,0,0
533,0,11,0.0,1,3,0,0.0,51.0,51,51,2.0,40.595,74,False,False,False,False,0,0
534,0,10,0.0,1,4,1,0.0,38.0,38,39,1.0,17.91,14,False,False,False,False,0,0
535,0,4,0.0,0,3,1,0.0,50.0,56,57,2.0,135.0,69,False,False,False,False,0,0
536,0,8,1.0,0,3,1,8.0,20.0,20,21,1.0,20.0,3,False,False,False,False,1,0
537,0,8,0.0,1,3,1,14.0,36.0,36,38,1.0,25.0,65,False,False,False,False,0,0
538,0,11,1.0,1,3,1,0.0,162.0,162,165,8.0,16.13,103,False,False,False,False,0,0
539,0,6,1.0,1,5,1,0.0,50.0,50,51,1.0,0.01,1,False,False,False,False,0,0
540,0,8,0.0,1,4,1,0.0,181.0,182,182,2.0,305.695,8,False,False,False,False,1,0
542,0,6,0.0,1,3,1,0.0,4.0,4,4,1.0,15.0,22,False,False,False,False,1,0
543,0,6,0.0,0,3,0,11.0,27.0,27,27,1.0,17.91,42,False,False,False,False,1,0
544,0,11,1.0,1,4,1,0.0,125.0,125,127,1.0,400.0,428,False,False,False,False,0,0
545,1,0,0.0,0,1,1,0.0,2.0,2,2,1.0,0.0,0,False,False,False,False,0,0
546,0,11,1.0,0,3,1,0.0,97.0,97,97,3.0,50.0,116,False,False,False,False,0,0
547,0,5,0.0,1,4,1,0.0,23.0,23,24,1.0,18.0,23,False,False,False,False,0,0
548,0,5,0.0,0,4,1,0.0,32.0,32,33,1.0,10.0,70,False,False,False,False,0,0
549,0,8,1.0,1,3,1,0.0,340.0,340,341,3.0,93.35,5,False,False,False,False,0,0
550,0,4,0.0,0,3,1,0.0,29.0,29,29,1.0,25.0,5,False,False,False,False,0,0
551,0,11,1.0,0,3,0,0.0,110.0,112,113,20.0,448.115,28,False,False,False,False,0,0
552,1,5,1.0,0,3,1,8.0,10.0,10,10,1.0,0.0,1,False,False,False,False,0,0
553,0,5,1.0,1,1,1,16.0,22.0,25,25,1.0,164.38,1,False,False,False,False,0,0
554,0,5,0.0,1,3,1,10.0,66.0,81,81,3.0,40.0,168,False,False,False,False,0,0
555,0,6,0.0,1,3,1,0.0,19.0,124,124,1.0,2.0,4,False,False,False,False,0,0
556,1,6,0.0,0,1,1,0.0,2.0,2,3,1.0,78.99,5,False,False,False,False,0,0
557,0,11,1.0,0,3,1,0.0,42.0,71,71,3.0,0.0,64,False,False,False,False,1,0
558,0,8,1.0,1,4,1,0.0,28.0,28,28,1.0,22.76,19,False,False,False,False,1,0
559,0,5,1.0,0,4,1,0.0,43.0,43,43,7.0,300.0,263,False,False,False,False,1,0
560,0,11,1.0,1,3,1,37.0,98.0,98,98,2.0,303.57,76,False,False,False,False,0,0
561,0,5,1.0,1,1,1,0.0,46.0,49,49,2.0,5.0,33,False,False,False,False,0,0
562,0,8,1.0,0,4,1,0.0,0.0,0,285,6.0,20.27,120,False,False,False,False,0,0
563,0,5,1.0,0,1,1,14.0,60.0,107,107,3.0,10.35,151,False,False,False,False,1,0
565,0,6,1.0,1,4,1,0.0,45.0,45,45,1.0,20.0,32,False,False,False,False,0,0
566,0,8,1.0,1,4,1,9.0,32.0,48,48,2.0,51.05,10,False,False,False,False,0,0
567,0,10,1.0,1,3,1,18.0,28.0,70,70,1.0,10.0,127,False,False,False,False,1,0
568,1,8,0.0,0,1,1,0.0,1.0,1,1,1.0,85.0,0,False,False,False,False,0,0
569,1,6,0.0,0,1,1,0.0,1.0,1,2,1.0,84.99,3,False,False,False,False,0,0
570,0,8,0.0,0,3,1,0.0,29.0,41,41,1.0,9.0,2,False,False,False,False,0,0
571,0,5,0.0,1,3,1,6.0,23.0,23,23,1.0,20.0,8,False,False,False,False,0,0
572,1,11,0.0,0,3,1,0.0,0.0,0,36,3.0,80.0,1,False,False,False,False,0,0
573,0,8,1.0,0,4,1,0.0,76.0,76,76,1.0,20.0,119,False,False,False,False,0,0
574,0,6,0.0,1,3,1,7.0,20.0,20,23,1.0,10.5,428,False,False,False,False,1,0
575,0,8,0.0,1,3,1,10.0,71.0,84,84,1.0,8.46,15,False,False,False,False,1,0
576,0,8,1.0,1,3,1,10.0,76.0,89,89,1.0,8.46,4,False,False,False,False,1,0
577,0,8,0.0,0,4,1,0.0,16.0,17,38,2.0,17.5,4,False,False,False,False,0,0
578,0,11,3.0,1,1,1,0.0,19.0,23,24,18.0,22.76,73,False,False,False,False,1,0
579,0,6,0.0,1,4,1,0.0,37.0,37,37,3.0,13.11,60,False,False,False,False,0,0
